,textname,word,tfidf_score
1731,1998_Clinton,let u,0.12488555289425941
1732,1915_Wilson,last congress,0.12485283230005945
1733,1832_Jackson,internal improvement,0.12483782975160099
1734,1836_Jackson,state bank,0.12481362965857758
1735,1940_Roosevelt,united state america,0.12462480905628534
1736,1941_Roosevelt,west indie,0.12462237374172486
1737,1832_Jackson,citizen would,0.12456970537917746
1738,1981_Carter,federal government,0.12452834494430542
1739,1943_Roosevelt,war production,0.12449992760738643
1740,1814_Madison,order council,0.1244732548117229
1741,1982_Reagan,federal government,0.12443986516592392
1742,1920_Wilson,interstate commerce,0.12441890374405273
1743,2004_Bush,mass destruction,0.12441142893493351
1744,1887_Cleveland,upon every,0.12436537874974266
1745,1990_Bush,god bless,0.12433775286233187
1746,1980_Carter,human right,0.12432670761498145
1747,1823_Monroe,proposal made,0.12421102518037014
1748,1894_Cleveland,battle ship,0.12419146707104951
1749,1902_Roosevelt,every effort,0.12408850056232217
1750,1828_Adams,report secretary,0.12407009916906549
1751,1992_Bush,tax credit,0.12402746649045022
1752,1816_Madison,two country,0.1239852451141521
1753,1822_Monroe,late war,0.12398200882540698
1754,1813_Madison,state war,0.12397601228201993
1755,1830_Jackson,state government,0.12394550881726983
1756,1918_Wilson,business men,0.12394139149655363
1757,2013_Obama,new job,0.12393867160649001
1758,2000_Clinton,great goal,0.12393116104266517
1759,1817_Monroe,within limit,0.12391982099549792
1760,1956_Eisenhower,provide adequate,0.12391955115215801
1761,1911_Taft,foreign service,0.12387019362842212
1762,1846_Polk,annexation texas,0.12385570104055336
1763,1846_Polk,revenue duty,0.12385570104055336
1764,1833_Jackson,french minister,0.12384834775980019
1765,1820_Monroe,best adapted,0.123828337822065
1766,1820_Monroe,vast amount,0.123828337822065
1767,1937_Roosevelt,executive branch government,0.12375159870942411
1768,1826_Adams,act congress,0.12373572439078469
1769,1997_Clinton,balanced budget,0.12371757241809846
1770,1945_Roosevelt,war europe,0.12365300259830704
1771,1815_Madison,issue treasury note,0.12360018676485349
1772,1815_Madison,issue treasury,0.12360018676485349
1773,1831_Jackson,beyond limit,0.12355399630923175
1774,2014_Obama,al qaeda,0.12354092035184902
1775,1982_Reagan,nearly half,0.12341700346972978
1776,1843_Tyler,par value,0.12333251423209136
1777,1942_Roosevelt,proper time,0.12331607582740134
1778,1942_Roosevelt,every one u,0.12331607582740134
1779,1942_Roosevelt,past two,0.12331607582740134
1780,1905_Roosevelt,provision made,0.12330200792936383
1781,1830_Jackson,british vessel,0.12328155454141493
1782,1872_Grant,annual message,0.1232512382246797
1783,2016_Obama,make u,0.12325014261819162
1784,2016_Obama,fellow american,0.12325014261819162
1785,1979_Carter,arm control,0.12321734776625325
1786,1948_Truman,within next,0.12320021000094061
1787,1948_Truman,world economic,0.12320021000094061
1788,1932_Hoover,last session congress,0.12314745974190368
1789,1857_Buchanan,present fiscal year,0.12311611786439004
1790,1893_Cleveland,1st day,0.12311445312733686
1791,1965_Johnson,every american,0.12310727215261678
1792,2009_Obama,democrat republican,0.1230954752208173
1793,2015_Obama,student loan,0.12306212755293094
1794,1983_Reagan,international trade,0.12304640048111823
1795,1955_Eisenhower,public work,0.12302012331140272
1796,1941_Roosevelt,whole world,0.12301427372076724
1797,1795_Washington,representative state,0.12298468105248488
1798,1795_Washington,service ensuing year,0.12298468105248488
1799,1795_Washington,gentleman senate,0.12298468105248488
1800,1953_Truman,collective security,0.12298096637880807
1801,1972_Nixon,use influence,0.12296025818908639
1802,1972_Nixon,make decision,0.12296025818908639
1803,1889_Harrison,silver certificate,0.12290781589881536
1804,1974_Nixon,let u,0.1228978520002199
1805,1934_Roosevelt,natural resource,0.12288472214006983
1806,1900_McKinley,per cent,0.12285545051537781
1807,1864_Lincoln,balance treasury,0.12284027238995401
1808,1899_McKinley,annual message,0.12283201625788827
1809,1842_Tyler,public creditor,0.12283116328732924
1810,1832_Jackson,public land,0.1227197134509689
1811,1972_Nixon,national interest,0.12270411015225537
1812,1849_Taylor,california oregon,0.12266490566215767
1813,1817_Monroe,amount million,0.12265363097676173
1814,1851_Fillmore,value export,0.12263638003899842
1815,1859_Buchanan,constitutional government,0.12257557913806036
1816,1866_Johnson,ending 30th june,0.12245218940206191
1817,1921_Harding,american merchant marine,0.12244985010652013
1818,1921_Harding,fundamental law,0.12244985010652013
1819,1894_Cleveland,year ending june,0.1223963763811261
1820,1984_Reagan,spending cut,0.12233614680531871
1821,1862_Lincoln,u would,0.12229107003222421
1822,1910_Taft,secretary state,0.12223377009598088
1823,1873_Grant,citizen united state,0.12222863372022219
1824,1873_Grant,citizen united,0.12222863372022219
1825,1858_Buchanan,captain general,0.12222314510644518
1826,1903_Roosevelt,general staff,0.12221539440072028
1827,1918_Wilson,country must,0.12218247965753999
1828,1918_Wilson,obligation government,0.12218247965753999
1829,1969_Johnson,achieve goal,0.12218022170935296
1830,1927_Coolidge,rate interest,0.12206013590917586
1831,1832_Jackson,power general government,0.12204467049671981
1832,2000_Clinton,must make,0.1220417691448856
1833,1940_Roosevelt,social economic,0.12202973784038873
1834,1940_Roosevelt,war nation,0.12202973784038873
1835,1990_Bush,arm control,0.12200327466952354
1836,1852_Fillmore,captain general,0.1219750318093244
1837,1845_Polk,public land,0.12197334732617762
1838,1988_Reagan,young people,0.12194459639958867
1839,1857_Buchanan,present fiscal,0.12186480271454181
1840,1878_Hayes,among indian,0.12179524587091183
1841,1920_Wilson,medical care,0.12177100700770604
1842,1856_Pierce,southern state,0.12175307965502302
1843,2017_Trump,homeland security,0.12174127659224608
1844,2017_Trump,task force,0.12174127659224608
1845,2018_Trump,tax bill,0.12172455911149964
1846,1897_McKinley,expense government,0.12162539681472614
1847,1824_Monroe,submitted consideration,0.12162257049773015
1848,1814_Madison,national existence,0.12160151065175358
1849,1814_Madison,nine month,0.12160151065175358
1850,1814_Madison,return peace,0.12160151065175358
1851,1814_Madison,expense incident,0.12160151065175358
1852,1864_Lincoln,state bank,0.12158652416408722
1853,1994_Clinton,better job,0.12155339579121009
1854,2007_Bush,u work,0.12149058403027284
1855,1983_Reagan,economic growth,0.12147654338543684
1856,1915_Wilson,common cause,0.12144914548057414
1857,1915_Wilson,two hundred,0.12144914548057414
1858,1947_Truman,collective security,0.12140484874525782
1859,1916_Wilson,organic law,0.121359395268944
1860,1907_Roosevelt,business community,0.12130925364670016
1861,1907_Roosevelt,wage worker,0.12130925364670016
1862,1845_Polk,domestic industry,0.12130240989971752
1863,1932_Hoover,federal government,0.12129637254242671
1864,1895_Cleveland,treasury note issued,0.12127130128772826
1865,1881_Arthur,health people,0.12125061261879098
1866,1881_Arthur,relation amity,0.12125061261879098
1867,1989_Bush,around globe,0.12124628279449126
1868,1868_Johnson,depreciated paper,0.12119172688451717
1869,1942_Roosevelt,stand ready,0.12117991419310195
1870,1955_Eisenhower,water resource,0.12117986235169742
1871,2013_Obama,high tech,0.12115831238608908
1872,1986_Reagan,american dream,0.12115420933302222
1873,1986_Reagan,tax reform,0.12115420933302222
1874,1820_Monroe,progress made,0.12109487264223459
1875,1936_Roosevelt,new tax,0.12109266534328572
1876,1950_Truman,economic system,0.12107413594329322
1877,1885_Cleveland,civil service,0.12103183229882213
1878,1890_Harrison,reciprocal trade,0.1209397067586239
1879,1883_Arthur,spanish government,0.12091090852066477
1880,1909_Taft,pan american,0.12090525953640134
1881,1866_Johnson,june last,0.12089743509410396
1882,2014_Obama,student loan,0.12087741016880228
1883,2014_Obama,congress help,0.12087741016880228
1884,1869_Grant,citizen united,0.12084513250230881
1885,1869_Grant,citizen united state,0.12084513250230881
1886,1948_Truman,great river,0.1208402580039414
1887,1935_Roosevelt,cannot afford,0.1208245041943945
1888,1899_McKinley,cuba puerto,0.12081951888010477
1889,1899_McKinley,cuba puerto rico,0.12081951888010477
1890,1919_Wilson,tariff legislation,0.12081208406624193
1891,1919_Wilson,corporation engaged,0.12081208406624193
1892,1943_Roosevelt,sailor marine,0.12079552794580062
1893,1815_Madison,execution act,0.12074858530998692
1894,1806_Jefferson,new orleans,0.12069654069524066
1895,1812_Madison,military establishment,0.12067480494335982
1896,1905_Roosevelt,national park,0.12063987796903505
1897,1970_Nixon,third century,0.12053501989558053
1898,1970_Nixon,spending program,0.12053501989558053
1899,1951_Truman,let u,0.12051245042384803
1900,1920_Wilson,present fiscal year,0.12050850248917228
1901,1865_Johnson,state shall,0.12048308307977075
1902,1894_Cleveland,ending june,0.12047005956795229
1903,1808_Jefferson,relation united,0.12044664166594252
1904,1808_Jefferson,relation united state,0.12044664166594252
1905,1974_Nixon,welfare system,0.12042281843334936
1906,1818_Monroe,made united,0.1203943426770434
1907,1818_Monroe,minister plenipotentiary united,0.1203943426770434
1908,1818_Monroe,major general,0.1203943426770434
1909,1795_Washington,gentleman house,0.12033316324438441
1910,1795_Washington,gentleman house representative,0.12033316324438441
1911,1795_Washington,commerce manufacture,0.12033316324438441
1912,1884_Arthur,neutrality law,0.12029540189711802
1913,1951_Truman,defend freedom,0.12027219074291653
1914,1856_Pierce,north south,0.12026770761939114
1915,1805_Jefferson,30th day,0.12019891849771604
1916,1805_Jefferson,found necessary,0.12019891849771604
1917,1912_Taft,american interest,0.1201891301379193
1918,1979_Carter,nuclear force,0.12015296651151668
1919,1834_Jackson,light house,0.12010817002550653
1920,1834_Jackson,navigable river,0.12010811244302284
1921,1885_Cleveland,last fiscal year,0.12005795145335615
1922,1885_Cleveland,last fiscal,0.12005795145335615
1923,1894_Cleveland,experiment station,0.12005270343123052
1924,1855_Pierce,domestic institution,0.11999225837646224
1925,1941_Roosevelt,nation great,0.11998988824065653
1926,1830_Jackson,general interest,0.11997252918583137
1927,1901_Roosevelt,business world,0.11994409234529409
1928,1901_Roosevelt,battle ship,0.11994409234529409
1929,1816_Madison,treasury note,0.11993726188313587
1930,1980_Carter,energy conservation,0.11993158692079597
1931,2008_Bush,congress must,0.1199269801025781
1932,2011_Obama,south korea,0.11991840612907827
1933,1877_Hayes,specie payment,0.11987413180496607
1934,1906_Roosevelt,red cross,0.11986941428937607
1935,1822_Monroe,progress made,0.11984254222900412
1936,1828_Adams,navigation united state,0.11982569238282209
1937,1828_Adams,navigation united,0.11982569238282209
1938,1888_Cleveland,day november,0.11981874925995525
1939,1862_Lincoln,colored people,0.11981222321545995
1940,1862_Lincoln,three fourth,0.11981222321545995
1941,1940_Roosevelt,state america,0.1197481992507257
1942,1946_Truman,estimated billion,0.11965035685048192
1943,1796_Washington,boundary line,0.11964014567356984
1944,1796_Washington,commissioner appointed,0.11964014567356984
1945,1991_Bush,let say,0.11959362662568616
1946,1928_Coolidge,federal government,0.11955518814761262
1947,1983_Reagan,federal spending,0.11951704810784705
1948,1883_Arthur,circulation deposit,0.11949644058556702
1949,1883_Arthur,citizen mexico,0.11949644058556702
1950,1916_Wilson,shall make,0.11943280344702199
1951,1968_Johnson,expenditure billion,0.1193702010414003
1952,1987_Reagan,took office,0.1193473657721608
1953,1886_Cleveland,ended june,0.11933316814958901
1954,1886_Cleveland,year ended june,0.11933316814958901
1955,1970_Nixon,cost living,0.1193316986860805
1956,1928_Coolidge,expenditure made,0.11930675700732923
1957,1928_Coolidge,economic life,0.11930675700732923
1958,1867_Johnson,legal tender,0.11929392844132977
1959,1920_Wilson,present fiscal,0.11928369035680533
1960,1826_Adams,last session congress,0.11924514894585367
1961,1986_Reagan,next decade,0.11923087485714454
1962,1890_Harrison,preceding year,0.11919161772509736
1963,1976_Ford,trust fund,0.11917516018004011
1964,1942_Roosevelt,air force,0.11917329878054664
1965,2005_Bush,tax code,0.11914110450622868
1966,1954_Eisenhower,western europe,0.1191397047989664
1967,1939_Roosevelt,capital labor,0.11900055612182887
1968,1978_Carter,tax cut,0.11899421003135777
1969,1860_Buchanan,territorial legislature,0.11898087155112903
1970,1814_Madison,day june last,0.11897981363855041
1971,1814_Madison,disbursement public,0.11897981363855041
1972,1814_Madison,result negotiation,0.11897981363855041
1973,1814_Madison,world best,0.11897981363855041
1974,1990_Bush,congress american,0.11896908707588214
1975,1925_Coolidge,army navy,0.11894101949883393
1976,1992_Bush,every one,0.11890840911940678
1977,1918_Wilson,thank god,0.1189028977904549
1978,1792_Washington,present session,0.11889486064491502
1979,1871_Grant,act congress approved,0.11881136820904449
1980,2000_Clinton,prescription drug,0.11880130586046603
1981,2000_Clinton,new century,0.11880130586046603
1982,2000_Clinton,american community,0.11880130586046603
1983,1985_Reagan,inner city,0.11877064561216785
1984,2009_Obama,financial system,0.11876383813443651
1985,1955_Eisenhower,shall propose,0.11872353977665344
1986,1948_Truman,cost living,0.118723104082691
1987,2018_Trump,new american,0.11869730309646218
1988,1863_Lincoln,leaving balance,0.1186840319565592
1989,1975_Ford,tax credit,0.11868157516411874
1990,1865_Johnson,form government,0.11866750551372
1991,1816_Madison,relation two,0.11864041451753429
1992,1813_Madison,free government,0.11863840267401572
1993,1881_Arthur,railway company,0.11863648087611799
1994,1881_Arthur,friendly spirit,0.11863648087611799
1995,1989_Bush,american must,0.11863224440170654
1996,1850_Fillmore,new mexico,0.11862647695149067
1997,1890_Harrison,year show,0.11862305565486901
1998,1841_Tyler,medium exchange,0.11858864467227272
1999,1841_Tyler,distant day,0.11858864467227272
2000,1823_Monroe,important subject,0.1185852256467746
2001,1863_Lincoln,report secretary,0.11852410705853099
2002,1877_Hayes,resumption specie payment,0.11851963506147684
2003,1877_Hayes,resumption specie,0.11851963506147684
2004,1922_Harding,transportation service,0.11850724050140911
2005,1847_Polk,tea coffee,0.11846888877968147
2006,1909_Taft,commerce labor,0.1184545031757538
2007,2014_Obama,help american,0.11842721831639075
2008,1977_Ford,international affair,0.1184077510132284
2009,1929_Hoover,post office,0.11836043749356655
2010,1852_Fillmore,california oregon,0.11834575848170223
2011,1974_Nixon,toward goal,0.11833677569394555
2012,1842_Tyler,every proper,0.1182877990993265
2013,1965_Johnson,would like,0.11817517423608252
2014,1969_Johnson,fiscal year,0.11815661531244068
2015,1809_Madison,minister paris,0.11813567907166843
2016,1902_Roosevelt,interstate business,0.11810866171219594
2017,1920_Wilson,first step,0.11809438507170592
2018,1864_Lincoln,report secretary,0.11805652973399247
2019,1931_Hoover,public health,0.11803585655763715
2020,1957_Eisenhower,past four year,0.11803317503218744
2021,1919_Wilson,changed condition,0.11802480741475778
2022,1919_Wilson,economic life,0.11802480741475778
2023,1963_Kennedy,tax rate,0.11798373947280727
2024,1818_Monroe,relation existing,0.1179539426296583
2025,1922_Harding,federal government,0.1179308989233531
2026,1940_Roosevelt,national defense,0.11792770545529772
2027,1795_Washington,service ensuing,0.1178940033075148
2028,1795_Washington,love country,0.1178940033075148
2029,1795_Washington,treaty made,0.1178940033075148
2030,1795_Washington,public authority,0.1178940033075148
2031,1795_Washington,consideration question,0.1178940033075148
2032,1795_Washington,power vested,0.1178940033075148
2033,2013_Obama,get ahead,0.1178809870156202
2034,2013_Obama,high quality,0.1178809870156202
2035,1925_Coolidge,public purpose,0.11787724264292214
2036,1925_Coolidge,war debt,0.11787724264292214
2037,1983_Reagan,free trade,0.11787656195805896
2038,1987_Reagan,mr speaker,0.1177396521190462
2039,1878_Hayes,act approved,0.11770356077937309
2040,1984_Reagan,god bless,0.11769516700573528
2041,1826_Adams,upon term,0.11766378757752534
2042,1916_Wilson,act upon,0.11761040392024301
2043,2017_Trump,men woman,0.11759487096292652
2044,1944_Roosevelt,war production,0.11754935790555215
2045,1970_Nixon,organized crime,0.11753734739082891
2046,1828_Adams,post master,0.11753038069440455
2047,1922_Harding,nation must,0.11750787161919304
2048,1990_Bush,around world,0.11750291567533835
2049,1833_Jackson,first installment,0.11750149886352525
2050,1830_Jackson,appropriation object,0.11744206196096839
2051,1793_Washington,first installment,0.11742382334451372
2052,1989_Bush,give u,0.1173946607691117
2053,1860_Buchanan,year ending,0.11738947122735338
2054,1991_Bush,economic growth,0.1173690099535068
2055,1954_Eisenhower,growing economy,0.11732177760158187
2056,1869_Grant,report secretary,0.11725251935426155
2057,1956_Eisenhower,united nation,0.11720313142639481
2058,1941_Roosevelt,respect right,0.11718974464910896
2059,1949_Truman,million family,0.117178900052073
2060,1896_Cleveland,fine ounce,0.1171713626172548
2061,1991_Bush,world american,0.1171694571373641
2062,1991_Bush,world order,0.1171694571373641
2063,1891_Harrison,ocean mail,0.11714582649097861
2064,1930_Hoover,authorized congress,0.11713862660379115
2065,1876_Grant,naturalized citizen,0.1171083605997244
2066,1975_Ford,energy conservation,0.11709068545002596
2067,1869_Grant,special attention,0.11707209499421932
2068,1867_Johnson,civil war,0.11706354012723384
2069,1880_Hayes,commercial relation,0.1169491290639844
2070,1998_Clinton,social security,0.11692628602019924
2071,1939_Roosevelt,employer employee,0.11683694200019776
2072,1939_Roosevelt,bill right,0.11683694200019776
2073,1824_Monroe,every part,0.1168297303160061
2074,1954_Eisenhower,special message,0.11678910747761792
2075,1807_Jefferson,measure taken,0.1167681823097181
2076,1943_Roosevelt,men woman,0.1166813337210376
2077,1857_Buchanan,fiscal year,0.11660484059321752
2078,1976_Ford,federal government,0.1165898573329535
2079,1936_Roosevelt,federal government,0.11658511029927777
2080,1814_Madison,ever ready,0.11656808617374526
2081,1885_Cleveland,insisted upon,0.11656791277212195
2082,1849_Taylor,charge affaire,0.11649757950933595
2083,1990_Bush,health care,0.11646196843459339
2084,1935_Roosevelt,representative government,0.1164533348587684
2085,1961_Eisenhower,collective security,0.11638035211308682
2086,1961_Eisenhower,federal grant,0.11638035211308682
2087,2004_Bush,small business,0.11636894530656132
2088,1893_Cleveland,internal revenue,0.11634686063736502
2089,1927_Coolidge,tariff rate,0.11634248857633381
2090,1927_Coolidge,new construction,0.11634248857633381
2091,1995_Clinton,two year,0.11627620191902022
2092,1883_Arthur,three quarter year,0.11626406875156671
2093,1865_Johnson,constitution united state,0.11626388514960281
2094,1865_Johnson,constitution united,0.11626388514960281
2095,1881_Arthur,pacific railway,0.11623171278557476
2096,1989_Bush,within day,0.11622756218473615
2097,1864_Lincoln,last annual message,0.11616086751741028
2098,1953_Truman,seven year,0.11614090162486847
2099,1908_Roosevelt,industrial condition,0.11611028491820645
2100,1872_Grant,agent united,0.11604286160524324
2101,1831_Jackson,citizen government,0.1160234653514497
2102,1961_Eisenhower,free world,0.11602247847183576
2103,1926_Coolidge,cooperative marketing,0.11600513461139425
2104,2018_Trump,less year,0.11595881692538094
2105,2012_Obama,tax code,0.11591942852338741
2106,2012_Obama,million job,0.11591942852338741
2107,1918_Wilson,legislative executive,0.1158969456356395
2108,1882_Arthur,thus far,0.11586409218062094
2109,1850_Fillmore,duty upon,0.11585815060254562
2110,1954_Eisenhower,economic growth,0.11582495669235048
2111,1920_Wilson,would also,0.1158144563575285
2112,1952_Truman,let u,0.11578054599519863
2113,1928_Coolidge,river harbor,0.11577290209217368
2114,1928_Coolidge,public building,0.11577290209217368
2115,1815_Madison,public defense,0.11575046578230488
2116,1827_Adams,session congress,0.11570171445152458
2117,1826_Adams,session congress,0.11565063209228786
2118,1932_Hoover,past four year,0.11564271497057989
2119,1932_Hoover,effort toward,0.11564271497057989
2120,1874_Grant,southern state,0.11562955290958357
2121,1936_Roosevelt,mass people,0.11562681254226319
2122,1863_Lincoln,within state,0.11559463589207071
2123,1820_Monroe,act last session,0.1155377696709101
2124,2017_Trump,immigration system,0.11550240864651318
2125,2017_Trump,new american,0.11550240864651318
2126,2017_Trump,lower cost,0.11550240864651318
2127,1832_Jackson,power general,0.11549445931227538
2128,1942_Roosevelt,one u,0.11549183954836836
2129,1925_Coolidge,colorado river,0.1154878643537522
2130,1925_Coolidge,way mean,0.1154878643537522
2131,1925_Coolidge,government business,0.1154878643537522
2132,1984_Reagan,loved one,0.11548540533280206
2133,1846_Polk,cause complaint,0.11546680241102943
2134,1977_Ford,national energy,0.1154629830954123
2135,1974_Nixon,first time,0.11545914047757735
2136,1994_Clinton,health insurance,0.11544552678008527
2137,1958_Eisenhower,cannot afford,0.11542870905846708
2138,1811_Madison,government great,0.1153941741228423
2139,1816_Madison,consideration congress,0.11539308371878489
2140,1870_Grant,st lawrence,0.11538847656504732
2141,1848_Polk,internal improvement,0.11533025769524345
2142,1884_Arthur,shipping interest,0.11531604089037159
2143,1847_Polk,part mexico,0.11528859726474136
2144,1923_Coolidge,nation must,0.1152869176546837
2145,1967_Johnson,local government,0.11524449220717319
2146,1971_Nixon,revenue sharing,0.11522837083272476
2147,2007_Bush,ask congress,0.11519827906198846
2148,1965_Johnson,better life,0.11518761946456918
2149,1900_McKinley,municipal government,0.11518364059814
2150,2018_Trump,new job,0.1151817819488505
2151,1866_Johnson,state state,0.11514899272816038
2152,1921_Harding,social economic,0.11513282197853673
2153,1921_Harding,would involve,0.11513282197853673
2154,1921_Harding,capital labor,0.11513282197853673
2155,1935_Roosevelt,national policy,0.11510365720678072
2156,1883_Arthur,sinking fund,0.11510338515975473
2157,1880_Hayes,two government,0.11509781312180065
2158,1867_Johnson,bank note,0.11509606492368576
2159,1906_Roosevelt,american nation,0.11507469288712568
2160,1981_Carter,administration congress,0.11501793317154649
2161,2013_Obama,must part,0.1149493195722844
2162,1809_Madison,british vessel,0.11494011575822959
2163,1991_Bush,two century,0.11492502675565838
2164,2010_Obama,create job,0.11491832842851837
2165,1830_Jackson,intercourse two country,0.11491004158213232
2166,1979_Carter,strong economy,0.11485019480918134
2167,1979_Carter,build new,0.11485019480918134
2168,1826_Adams,first january,0.11483410778784794
2169,1970_Nixon,freedom world,0.1148256227600361
2170,1985_Reagan,greater freedom,0.1147805713158459
2171,1996_Clinton,health care,0.11477316862918172
2172,1910_Taft,civil service,0.1147431433132227
2173,1969_Johnson,executive legislative,0.11473342136702999
2174,1938_Roosevelt,national government,0.11472157523621397
2175,1793_Washington,secure peace,0.11471471784678298
2176,1793_Washington,territory would,0.11471471784678298
2177,1793_Washington,service ensuing year,0.11471471784678298
2178,1793_Washington,gentleman senate,0.11471471784678298
2179,1822_Monroe,bearing date,0.1146956022900467
2180,1949_Truman,public housing,0.11465255337570035
2181,1987_Reagan,21st century,0.11464518767728125
2182,2009_Obama,ask congress,0.11459789790059095
2183,1887_Cleveland,public treasury,0.11458387291601273
2184,1941_Roosevelt,international law,0.11458287333226982
2185,1941_Roosevelt,free nation,0.11458287333226982
2186,1957_Eisenhower,middle east,0.11453732371863072
2187,1994_Clinton,let u,0.11451824489554799
2188,1968_Johnson,law enforcement,0.11448469098423336
2189,1918_Wilson,raw material,0.11448301768777897
2190,1993_Clinton,income tax,0.11444664437324083
2191,1819_Monroe,ratification treaty,0.11442024260690947
2192,1831_Jackson,circuit court,0.11437692060682557
2193,1984_Reagan,soviet union,0.1143324952677848
2194,1825_Adams,improvement condition,0.11433226456664797
2195,1907_Roosevelt,enlisted men,0.11430340952726897
2196,1861_Lincoln,foreign nation,0.11426483023157208
2197,1899_McKinley,ten year,0.11422447359029812
2198,1851_Fillmore,30th june,0.11410645715965322
2199,1820_Monroe,made government,0.11408907098619636
2200,1944_Roosevelt,sailor marine,0.11405176710358673
2201,1915_Wilson,take care,0.11404690373075141
2202,1915_Wilson,five million,0.11404690373075141
2203,1858_Buchanan,costa rica,0.11403449856651506
2204,1835_Jackson,public money,0.11400702725662196
2205,1881_Arthur,isthmus panama,0.11400524529253347
2206,1989_Bush,america best,0.11400117419820494
2207,1821_Monroe,carrying effect,0.11399848135892719
2208,1976_Ford,federal spending,0.11399053808890282
2209,1936_Roosevelt,human race,0.11398589688824093
2210,1886_Cleveland,report commissioner,0.11395574652922935
2211,1940_Roosevelt,man woman,0.11394790810474782
2212,1956_Eisenhower,detailed recommendation,0.11392530425685038
2213,2012_Obama,community college,0.1139113964463032
2214,1995_Clinton,record number,0.1138589139702582
2215,1816_Madison,policy united state,0.11384055608149596
2216,1893_Cleveland,money order,0.11382519032399545
2217,1893_Cleveland,total number,0.11382519032399545
2218,1910_Taft,diplomatic service,0.11381971879667353
2219,1910_Taft,building program,0.11381971879667353
2220,1910_Taft,department bureau,0.11381971879667353
2221,1935_Roosevelt,make possible,0.11380134656203583
2222,1942_Roosevelt,national income,0.1137940819047752
2223,1975_Ford,congress act,0.1137831618582426
2224,2007_Bush,house senate,0.11378217270796459
2225,1996_Clinton,make sure,0.11377145599112502
2226,1879_Hayes,message december,0.11372942732162702
2227,1990_Bush,let say,0.11371856412405648
2228,1817_Monroe,worthy attention,0.11368326107023263
2229,1998_Clinton,five year,0.1136405472795428
2230,1898_McKinley,costa rica,0.11363381056193797
2231,1908_Roosevelt,wage worker,0.1136069773068068
2232,1818_Monroe,tribe within,0.1135909804591893
2233,1818_Monroe,plenipotentiary united state,0.1135909804591893
2234,1818_Monroe,plenipotentiary united,0.1135909804591893
2235,1806_Jefferson,pacific ocean,0.11357760323977392
2236,1959_Eisenhower,growth federal,0.11356873799122304
2237,1864_Lincoln,last annual,0.1135645724129325
2238,1981_Carter,health care,0.11355031738591456
2239,1802_Jefferson,law faithfully,0.11354006290571893
2240,1866_Johnson,department government,0.11345620080841344
2241,1963_Kennedy,european ally,0.11344939646441408
2242,1879_Hayes,annual message,0.11343932610166696
2243,1837_Buren,mexican government,0.11340783763835366
2244,1826_Adams,vessel united,0.1134069661355354
2245,1826_Adams,vessel united state,0.1134069661355354
2246,1862_Lincoln,length time,0.11338182882507032
2247,1913_Wilson,resource country,0.11337552983803716
2248,1983_Reagan,private sector,0.11336863407840048
2249,1860_Buchanan,south carolina,0.11334508995166456
2250,1860_Buchanan,constitutional government,0.11334508995166456
2251,1952_Truman,one thing,0.11333158810097232
2252,2006_Bush,one another,0.1133144842698399
2253,1861_Lincoln,new state,0.11330839534184899
2254,1992_Bush,nation earth,0.11329700950269114
2255,1945_Roosevelt,war must,0.11325191144937884
2256,1945_Roosevelt,year war,0.11325191144937884
2257,1841_Tyler,nation earth,0.11321749552574402
2258,1819_Monroe,part united state,0.11319353698675096
2259,1867_Johnson,payment debt,0.11319019183128279
2260,2016_Obama,year record,0.11315738390380994
2261,1919_Wilson,calendar year,0.1131394326240204
2262,1854_Pierce,navigation river,0.11313617236262319
2263,1858_Buchanan,american citizen,0.11313267629499162
2264,1918_Wilson,people world,0.11312245842696637
2265,1923_Coolidge,cooperative marketing,0.11312237157768537
2266,1926_Coolidge,protective tariff,0.11312011909693348
2267,1873_Grant,specie payment,0.11309991502541662
2268,1969_Johnson,nation world,0.1130985943954522
2269,1944_Roosevelt,common sense,0.11308997112789086
2270,1824_Monroe,maritime frontier,0.1130753185592412
2271,1854_Pierce,ship war,0.11307394572513867
2272,1850_Fillmore,ship canal,0.11306967206598054
2273,2017_Trump,health care,0.11306834574035067
2274,1921_Harding,rigid economy,0.1130395292443332
2275,1997_Clinton,must continue,0.1130137671967162
2276,1938_Roosevelt,government help,0.11300545245515731
2277,1938_Roosevelt,attention called,0.11300545245515731
2278,1932_Hoover,economic life,0.11297470173462743
2279,1932_Hoover,federal reserve system,0.11297470173462743
2280,1985_Reagan,join u,0.11295841894336096
2281,1796_Washington,time war,0.11295236758313151
2282,1994_Clinton,fellow american,0.11293471437995202
2283,1962_Kennedy,health insurance,0.112930049225308
2284,1939_Roosevelt,dollar year,0.11291183006085433
2285,1927_Coolidge,public building,0.11289643501315089
2286,1849_Taylor,report secretary,0.11284811813906395
2287,1934_Roosevelt,restraint trade,0.11283162923251898
2288,1957_Eisenhower,enact legislation,0.11282395716042157
2289,1977_Ford,southeast asia,0.11279911648488272
2290,1977_Ford,new direction,0.11279911648488272
2291,1977_Ford,natural gas,0.11279911648488272
2292,1911_Taft,department commerce labor,0.11278940142038853
2293,1863_Lincoln,new mexico,0.1127526670067019
2294,1967_Johnson,cold war,0.1127479760592529
2295,1816_Madison,policy united,0.1127263894152665
2296,1886_Cleveland,year ended,0.11272357558117496
2297,1978_Carter,federal regulation,0.1127210764272412
